name	formula	exactmass	adduct	mz
CDP-DG(24:0)	C36H65N3O15P2	841.3890924	[M+H]+	842.3963689
CDP-DG(24:0)	C36H65N3O15P2	841.3890924	[M+Na]+	864.3783131
CDP-DG(25:0)	C37H67N3O15P2	855.4047425	[M+H]+	856.4120189
CDP-DG(25:0)	C37H67N3O15P2	855.4047425	[M+Na]+	878.3939632
CDP-DG(26:0)	C38H69N3O15P2	869.4203925	[M+H]+	870.427669
CDP-DG(26:0)	C38H69N3O15P2	869.4203925	[M+Na]+	892.4096132
CDP-DG(27:0)	C39H71N3O15P2	883.4360426	[M+H]+	884.443319
CDP-DG(27:0)	C39H71N3O15P2	883.4360426	[M+Na]+	906.4252633
CDP-DG(28:0)	C40H73N3O15P2	897.4516927	[M+H]+	898.4589691
CDP-DG(28:0)	C40H73N3O15P2	897.4516927	[M+Na]+	920.4409134
CDP-DG(28:1)	C40H71N3O15P2	895.4360426	[M+H]+	896.443319
CDP-DG(28:1)	C40H71N3O15P2	895.4360426	[M+Na]+	918.4252633
CDP-DG(29:0)	C41H75N3O15P2	911.4673427	[M+H]+	912.4746192
CDP-DG(29:0)	C41H75N3O15P2	911.4673427	[M+Na]+	934.4565634
CDP-DG(29:1)	C41H73N3O15P2	909.4516927	[M+H]+	910.4589691
CDP-DG(29:1)	C41H73N3O15P2	909.4516927	[M+Na]+	932.4409134
CDP-DG(30:0)	C42H77N3O15P2	925.4829928	[M+H]+	926.4902692
CDP-DG(30:0)	C42H77N3O15P2	925.4829928	[M+Na]+	948.4722135
CDP-DG(30:1)	C42H75N3O15P2	923.4673427	[M+H]+	924.4746192
CDP-DG(30:1)	C42H75N3O15P2	923.4673427	[M+Na]+	946.4565634
CDP-DG(30:2)	C42H73N3O15P2	921.4516927	[M+H]+	922.4589691
CDP-DG(30:2)	C42H73N3O15P2	921.4516927	[M+Na]+	944.4409134
CDP-DG(30:3)	C42H71N3O15P2	919.4360426	[M+H]+	920.443319
CDP-DG(30:3)	C42H71N3O15P2	919.4360426	[M+Na]+	942.4252633
CDP-DG(30:4)	C42H69N3O15P2	917.4203925	[M+H]+	918.427669
CDP-DG(30:4)	C42H69N3O15P2	917.4203925	[M+Na]+	940.4096132
CDP-DG(31:0)	C43H79N3O15P2	939.4986429	[M+H]+	940.5059193
CDP-DG(31:0)	C43H79N3O15P2	939.4986429	[M+Na]+	962.4878636
CDP-DG(31:1)	C43H77N3O15P2	937.4829928	[M+H]+	938.4902692
CDP-DG(31:1)	C43H77N3O15P2	937.4829928	[M+Na]+	960.4722135
CDP-DG(31:2)	C43H75N3O15P2	935.4673427	[M+H]+	936.4746192
CDP-DG(31:2)	C43H75N3O15P2	935.4673427	[M+Na]+	958.4565634
CDP-DG(31:3)	C43H73N3O15P2	933.4516927	[M+H]+	934.4589691
CDP-DG(31:3)	C43H73N3O15P2	933.4516927	[M+Na]+	956.4409134
CDP-DG(31:4)	C43H71N3O15P2	931.4360426	[M+H]+	932.443319
CDP-DG(31:4)	C43H71N3O15P2	931.4360426	[M+Na]+	954.4252633
CDP-DG(32:0)	C44H81N3O15P2	953.5142929	[M+H]+	954.5215694
CDP-DG(32:0)	C44H81N3O15P2	953.5142929	[M+Na]+	976.5035136
CDP-DG(32:1)	C44H79N3O15P2	951.4986429	[M+H]+	952.5059193
CDP-DG(32:1)	C44H79N3O15P2	951.4986429	[M+Na]+	974.4878636
CDP-DG(32:2)	C44H77N3O15P2	949.4829928	[M+H]+	950.4902692
CDP-DG(32:2)	C44H77N3O15P2	949.4829928	[M+Na]+	972.4722135
CDP-DG(32:3)	C44H75N3O15P2	947.4673427	[M+H]+	948.4746192
CDP-DG(32:3)	C44H75N3O15P2	947.4673427	[M+Na]+	970.4565634
CDP-DG(32:4)	C44H73N3O15P2	945.4516927	[M+H]+	946.4589691
CDP-DG(32:4)	C44H73N3O15P2	945.4516927	[M+Na]+	968.4409134
CDP-DG(32:5)	C44H71N3O15P2	943.4360426	[M+H]+	944.443319
CDP-DG(32:5)	C44H71N3O15P2	943.4360426	[M+Na]+	966.4252633
CDP-DG(33:0)	C45H83N3O15P2	967.529943	[M+H]+	968.5372194
CDP-DG(33:0)	C45H83N3O15P2	967.529943	[M+Na]+	990.5191637
CDP-DG(33:1)	C45H81N3O15P2	965.5142929	[M+H]+	966.5215694
CDP-DG(33:1)	C45H81N3O15P2	965.5142929	[M+Na]+	988.5035136
CDP-DG(33:2)	C45H79N3O15P2	963.4986429	[M+H]+	964.5059193
CDP-DG(33:2)	C45H79N3O15P2	963.4986429	[M+Na]+	986.4878636
CDP-DG(33:3)	C45H77N3O15P2	961.4829928	[M+H]+	962.4902692
CDP-DG(33:3)	C45H77N3O15P2	961.4829928	[M+Na]+	984.4722135
CDP-DG(33:4)	C45H75N3O15P2	959.4673427	[M+H]+	960.4746192
CDP-DG(33:4)	C45H75N3O15P2	959.4673427	[M+Na]+	982.4565634
CDP-DG(33:5)	C45H73N3O15P2	957.4516927	[M+H]+	958.4589691
CDP-DG(33:5)	C45H73N3O15P2	957.4516927	[M+Na]+	980.4409134
CDP-DG(34:0)	C46H85N3O15P2	981.545593	[M+H]+	982.5528695
CDP-DG(34:0)	C46H85N3O15P2	981.545593	[M+Na]+	1004.534814
CDP-DG(34:1)	C46H83N3O15P2	979.529943	[M+H]+	980.5372194
CDP-DG(34:1)	C46H83N3O15P2	979.529943	[M+Na]+	1002.519164
CDP-DG(34:2)	C46H81N3O15P2	977.5142929	[M+H]+	978.5215694
CDP-DG(34:2)	C46H81N3O15P2	977.5142929	[M+Na]+	1000.503514
CDP-DG(34:3)	C46H79N3O15P2	975.4986429	[M+H]+	976.5059193
CDP-DG(34:3)	C46H79N3O15P2	975.4986429	[M+Na]+	998.4878636
CDP-DG(34:4)	C46H77N3O15P2	973.4829928	[M+H]+	974.4902692
CDP-DG(34:4)	C46H77N3O15P2	973.4829928	[M+Na]+	996.4722135
CDP-DG(34:5)	C46H75N3O15P2	971.4673427	[M+H]+	972.4746192
CDP-DG(34:5)	C46H75N3O15P2	971.4673427	[M+Na]+	994.4565634
CDP-DG(35:0)	C47H87N3O15P2	995.5612431	[M+H]+	996.5685196
CDP-DG(35:0)	C47H87N3O15P2	995.5612431	[M+Na]+	1018.550464
CDP-DG(35:1)	C47H85N3O15P2	993.545593	[M+H]+	994.5528695
CDP-DG(35:1)	C47H85N3O15P2	993.545593	[M+Na]+	1016.534814
CDP-DG(35:2)	C47H83N3O15P2	991.529943	[M+H]+	992.5372194
CDP-DG(35:2)	C47H83N3O15P2	991.529943	[M+Na]+	1014.519164
CDP-DG(35:3)	C47H81N3O15P2	989.5142929	[M+H]+	990.5215694
CDP-DG(35:3)	C47H81N3O15P2	989.5142929	[M+Na]+	1012.503514
CDP-DG(35:4)	C47H79N3O15P2	987.4986429	[M+H]+	988.5059193
CDP-DG(35:4)	C47H79N3O15P2	987.4986429	[M+Na]+	1010.487864
CDP-DG(35:5)	C47H77N3O15P2	985.4829928	[M+H]+	986.4902692
CDP-DG(35:5)	C47H77N3O15P2	985.4829928	[M+Na]+	1008.472213
CDP-DG(36:0)	C48H89N3O15P2	1009.576893	[M+H]+	1010.58417
CDP-DG(36:0)	C48H89N3O15P2	1009.576893	[M+Na]+	1032.566114
CDP-DG(36:1)	C48H87N3O15P2	1007.561243	[M+H]+	1008.56852
CDP-DG(36:1)	C48H87N3O15P2	1007.561243	[M+Na]+	1030.550464
CDP-DG(36:2)	C48H85N3O15P2	1005.545593	[M+H]+	1006.552869
CDP-DG(36:2)	C48H85N3O15P2	1005.545593	[M+Na]+	1028.534814
CDP-DG(36:3)	C48H83N3O15P2	1003.529943	[M+H]+	1004.537219
CDP-DG(36:3)	C48H83N3O15P2	1003.529943	[M+Na]+	1026.519164
CDP-DG(36:4)	C48H81N3O15P2	1001.514293	[M+H]+	1002.521569
CDP-DG(36:4)	C48H81N3O15P2	1001.514293	[M+Na]+	1024.503514
CDP-DG(36:5)	C48H79N3O15P2	999.4986429	[M+H]+	1000.505919
CDP-DG(36:5)	C48H79N3O15P2	999.4986429	[M+Na]+	1022.487864
CDP-DG(36:6)	C48H77N3O15P2	997.4829928	[M+H]+	998.4902692
CDP-DG(36:6)	C48H77N3O15P2	997.4829928	[M+Na]+	1020.472213
CDP-DG(36:7)	C48H75N3O15P2	995.4673427	[M+H]+	996.4746192
CDP-DG(36:7)	C48H75N3O15P2	995.4673427	[M+Na]+	1018.456563
CDP-DG(36:8)	C48H73N3O15P2	993.4516927	[M+H]+	994.4589691
CDP-DG(36:8)	C48H73N3O15P2	993.4516927	[M+Na]+	1016.440913
CDP-DG(37:0)	C49H91N3O15P2	1023.592543	[M+H]+	1024.59982
CDP-DG(37:0)	C49H91N3O15P2	1023.592543	[M+Na]+	1046.581764
CDP-DG(37:1)	C49H89N3O15P2	1021.576893	[M+H]+	1022.58417
CDP-DG(37:1)	C49H89N3O15P2	1021.576893	[M+Na]+	1044.566114
CDP-DG(37:2)	C49H87N3O15P2	1019.561243	[M+H]+	1020.56852
CDP-DG(37:2)	C49H87N3O15P2	1019.561243	[M+Na]+	1042.550464
CDP-DG(37:3)	C49H85N3O15P2	1017.545593	[M+H]+	1018.552869
CDP-DG(37:3)	C49H85N3O15P2	1017.545593	[M+Na]+	1040.534814
CDP-DG(37:4)	C49H83N3O15P2	1015.529943	[M+H]+	1016.537219
CDP-DG(37:4)	C49H83N3O15P2	1015.529943	[M+Na]+	1038.519164
CDP-DG(37:5)	C49H81N3O15P2	1013.514293	[M+H]+	1014.521569
CDP-DG(37:5)	C49H81N3O15P2	1013.514293	[M+Na]+	1036.503514
CDP-DG(37:6)	C49H79N3O15P2	1011.498643	[M+H]+	1012.505919
CDP-DG(37:6)	C49H79N3O15P2	1011.498643	[M+Na]+	1034.487864
CDP-DG(38:0)	C50H93N3O15P2	1037.608193	[M+H]+	1038.61547
CDP-DG(38:0)	C50H93N3O15P2	1037.608193	[M+Na]+	1060.597414
CDP-DG(38:1)	C50H91N3O15P2	1035.592543	[M+H]+	1036.59982
CDP-DG(38:1)	C50H91N3O15P2	1035.592543	[M+Na]+	1058.581764
CDP-DG(38:2)	C50H89N3O15P2	1033.576893	[M+H]+	1034.58417
CDP-DG(38:2)	C50H89N3O15P2	1033.576893	[M+Na]+	1056.566114
CDP-DG(38:3)	C50H87N3O15P2	1031.561243	[M+H]+	1032.56852
CDP-DG(38:3)	C50H87N3O15P2	1031.561243	[M+Na]+	1054.550464
CDP-DG(38:4)	C50H85N3O15P2	1029.545593	[M+H]+	1030.552869
CDP-DG(38:4)	C50H85N3O15P2	1029.545593	[M+Na]+	1052.534814
CDP-DG(38:5)	C50H83N3O15P2	1027.529943	[M+H]+	1028.537219
CDP-DG(38:5)	C50H83N3O15P2	1027.529943	[M+Na]+	1050.519164
CDP-DG(38:6)	C50H81N3O15P2	1025.514293	[M+H]+	1026.521569
CDP-DG(38:6)	C50H81N3O15P2	1025.514293	[M+Na]+	1048.503514
CDP-DG(38:7)	C50H79N3O15P2	1023.498643	[M+H]+	1024.505919
CDP-DG(38:7)	C50H79N3O15P2	1023.498643	[M+Na]+	1046.487864
CDP-DG(38:8)	C50H77N3O15P2	1021.482993	[M+H]+	1022.490269
CDP-DG(38:8)	C50H77N3O15P2	1021.482993	[M+Na]+	1044.472213
CDP-DG(38:9)	C50H75N3O15P2	1019.467343	[M+H]+	1020.474619
CDP-DG(38:9)	C50H75N3O15P2	1019.467343	[M+Na]+	1042.456563
CDP-DG(39:0)	C51H95N3O15P2	1051.623843	[M+H]+	1052.63112
CDP-DG(39:0)	C51H95N3O15P2	1051.623843	[M+Na]+	1074.613064
CDP-DG(39:1)	C51H93N3O15P2	1049.608193	[M+H]+	1050.61547
CDP-DG(39:1)	C51H93N3O15P2	1049.608193	[M+Na]+	1072.597414
CDP-DG(39:2)	C51H91N3O15P2	1047.592543	[M+H]+	1048.59982
CDP-DG(39:2)	C51H91N3O15P2	1047.592543	[M+Na]+	1070.581764
CDP-DG(39:3)	C51H89N3O15P2	1045.576893	[M+H]+	1046.58417
CDP-DG(39:3)	C51H89N3O15P2	1045.576893	[M+Na]+	1068.566114
CDP-DG(39:4)	C51H87N3O15P2	1043.561243	[M+H]+	1044.56852
CDP-DG(39:4)	C51H87N3O15P2	1043.561243	[M+Na]+	1066.550464
CDP-DG(39:5)	C51H85N3O15P2	1041.545593	[M+H]+	1042.552869
CDP-DG(39:5)	C51H85N3O15P2	1041.545593	[M+Na]+	1064.534814
CDP-DG(39:6)	C51H83N3O15P2	1039.529943	[M+H]+	1040.537219
CDP-DG(39:6)	C51H83N3O15P2	1039.529943	[M+Na]+	1062.519164
CDP-DG(40:0)	C52H97N3O15P2	1065.639493	[M+H]+	1066.64677
CDP-DG(40:0)	C52H97N3O15P2	1065.639493	[M+Na]+	1088.628714
CDP-DG(40:1)	C52H95N3O15P2	1063.623843	[M+H]+	1064.63112
CDP-DG(40:1)	C52H95N3O15P2	1063.623843	[M+Na]+	1086.613064
CDP-DG(40:10)	C52H77N3O15P2	1045.482993	[M+H]+	1046.490269
CDP-DG(40:10)	C52H77N3O15P2	1045.482993	[M+Na]+	1068.472213
CDP-DG(40:2)	C52H93N3O15P2	1061.608193	[M+H]+	1062.61547
CDP-DG(40:2)	C52H93N3O15P2	1061.608193	[M+Na]+	1084.597414
CDP-DG(40:3)	C52H91N3O15P2	1059.592543	[M+H]+	1060.59982
CDP-DG(40:3)	C52H91N3O15P2	1059.592543	[M+Na]+	1082.581764
CDP-DG(40:4)	C52H89N3O15P2	1057.576893	[M+H]+	1058.58417
CDP-DG(40:4)	C52H89N3O15P2	1057.576893	[M+Na]+	1080.566114
CDP-DG(40:5)	C52H87N3O15P2	1055.561243	[M+H]+	1056.56852
CDP-DG(40:5)	C52H87N3O15P2	1055.561243	[M+Na]+	1078.550464
CDP-DG(40:6)	C52H85N3O15P2	1053.545593	[M+H]+	1054.552869
CDP-DG(40:6)	C52H85N3O15P2	1053.545593	[M+Na]+	1076.534814
CDP-DG(40:7)	C52H83N3O15P2	1051.529943	[M+H]+	1052.537219
CDP-DG(40:7)	C52H83N3O15P2	1051.529943	[M+Na]+	1074.519164
CDP-DG(40:8)	C52H81N3O15P2	1049.514293	[M+H]+	1050.521569
CDP-DG(40:8)	C52H81N3O15P2	1049.514293	[M+Na]+	1072.503514
CDP-DG(40:9)	C52H79N3O15P2	1047.498643	[M+H]+	1048.505919
CDP-DG(40:9)	C52H79N3O15P2	1047.498643	[M+Na]+	1070.487864
CDP-DG(41:0)	C53H99N3O15P2	1079.655143	[M+H]+	1080.66242
CDP-DG(41:0)	C53H99N3O15P2	1079.655143	[M+Na]+	1102.644364
CDP-DG(41:1)	C53H97N3O15P2	1077.639493	[M+H]+	1078.64677
CDP-DG(41:1)	C53H97N3O15P2	1077.639493	[M+Na]+	1100.628714
CDP-DG(42:0)	C54H101N3O15P2	1093.670794	[M+H]+	1094.67807
CDP-DG(42:0)	C54H101N3O15P2	1093.670794	[M+Na]+	1116.660014
CDP-DG(42:1)	C54H99N3O15P2	1091.655143	[M+H]+	1092.66242
CDP-DG(42:1)	C54H99N3O15P2	1091.655143	[M+Na]+	1114.644364
CDP-DG(42:2)	C54H97N3O15P2	1089.639493	[M+H]+	1090.64677
CDP-DG(42:2)	C54H97N3O15P2	1089.639493	[M+Na]+	1112.628714
CDP-DG(42:3)	C54H95N3O15P2	1087.623843	[M+H]+	1088.63112
CDP-DG(42:3)	C54H95N3O15P2	1087.623843	[M+Na]+	1110.613064
CDP-DG(42:4)	C54H93N3O15P2	1085.608193	[M+H]+	1086.61547
CDP-DG(42:4)	C54H93N3O15P2	1085.608193	[M+Na]+	1108.597414
CDP-DG(42:5)	C54H91N3O15P2	1083.592543	[M+H]+	1084.59982
CDP-DG(42:5)	C54H91N3O15P2	1083.592543	[M+Na]+	1106.581764
CDP-DG(44:0)	C56H105N3O15P2	1121.702094	[M+H]+	1122.70937
CDP-DG(44:0)	C56H105N3O15P2	1121.702094	[M+Na]+	1144.691314
CoA(12:0)	C33H58N7O17P3S	949.2822756	[M+H]+	950.2895521
CoA(12:0)	C33H58N7O17P3S	949.2822756	[M+Na]+	972.2714963
CoA(13:0)	C34H60N7O17P3S	963.2979257	[M+H]+	964.3052021
CoA(13:0)	C34H60N7O17P3S	963.2979257	[M+Na]+	986.2871464
CoA(14:0)	C35H62N7O17P3S	977.3135757	[M+H]+	978.3208522
CoA(14:0)	C35H62N7O17P3S	977.3135757	[M+Na]+	1000.302796
CoA(15:0)	C36H64N7O17P3S	991.3292258	[M+H]+	992.3365022
CoA(15:0)	C36H64N7O17P3S	991.3292258	[M+Na]+	1014.318446
CoA(16:0)	C37H66N7O17P3S	1005.344876	[M+H]+	1006.352152
CoA(16:0)	C37H66N7O17P3S	1005.344876	[M+Na]+	1028.334097
CoA(16:1)	C37H64N7O17P3S	1003.329226	[M+H]+	1004.336502
CoA(16:1)	C37H64N7O17P3S	1003.329226	[M+Na]+	1026.318446
CoA(17:0)	C38H68N7O17P3S	1019.360526	[M+H]+	1020.367802
CoA(17:0)	C38H68N7O17P3S	1019.360526	[M+Na]+	1042.349747
CoA(17:1)	C38H66N7O17P3S	1017.344876	[M+H]+	1018.352152
CoA(17:1)	C38H66N7O17P3S	1017.344876	[M+Na]+	1040.334097
CoA(18:0)	C39H70N7O17P3S	1033.376176	[M+H]+	1034.383452
CoA(18:0)	C39H70N7O17P3S	1033.376176	[M+Na]+	1056.365397
CoA(18:1)	C39H68N7O17P3S	1031.360526	[M+H]+	1032.367802
CoA(18:1)	C39H68N7O17P3S	1031.360526	[M+Na]+	1054.349747
CoA(18:2)	C39H66N7O17P3S	1029.344876	[M+H]+	1030.352152
CoA(18:2)	C39H66N7O17P3S	1029.344876	[M+Na]+	1052.334097
CoA(18:3)	C39H64N7O17P3S	1027.329226	[M+H]+	1028.336502
CoA(18:3)	C39H64N7O17P3S	1027.329226	[M+Na]+	1050.318446
CoA(18:4)	C39H62N7O17P3S	1025.313576	[M+H]+	1026.320852
CoA(18:4)	C39H62N7O17P3S	1025.313576	[M+Na]+	1048.302796
CoA(19:0)	C40H72N7O17P3S	1047.391826	[M+H]+	1048.399103
CoA(19:0)	C40H72N7O17P3S	1047.391826	[M+Na]+	1070.381047
CoA(19:1)	C40H70N7O17P3S	1045.376176	[M+H]+	1046.383452
CoA(19:1)	C40H70N7O17P3S	1045.376176	[M+Na]+	1068.365397
CoA(20:0)	C41H74N7O17P3S	1061.407476	[M+H]+	1062.414753
CoA(20:0)	C41H74N7O17P3S	1061.407476	[M+Na]+	1084.396697
CoA(20:1)	C41H72N7O17P3S	1059.391826	[M+H]+	1060.399103
CoA(20:1)	C41H72N7O17P3S	1059.391826	[M+Na]+	1082.381047
CoA(20:2)	C41H70N7O17P3S	1057.376176	[M+H]+	1058.383452
CoA(20:2)	C41H70N7O17P3S	1057.376176	[M+Na]+	1080.365397
CoA(20:3)	C41H68N7O17P3S	1055.360526	[M+H]+	1056.367802
CoA(20:3)	C41H68N7O17P3S	1055.360526	[M+Na]+	1078.349747
CoA(20:4)	C41H66N7O17P3S	1053.344876	[M+H]+	1054.352152
CoA(20:4)	C41H66N7O17P3S	1053.344876	[M+Na]+	1076.334097
CoA(20:5)	C41H64N7O17P3S	1051.329226	[M+H]+	1052.336502
CoA(20:5)	C41H64N7O17P3S	1051.329226	[M+Na]+	1074.318446
CoA(22:0)	C43H78N7O17P3S	1089.438776	[M+H]+	1090.446053
CoA(22:0)	C43H78N7O17P3S	1089.438776	[M+Na]+	1112.427997
DG(24:0)	C27H52O5	456.3814748	[M+Na]+	479.3706955
DG(24:0)	C27H52O5	456.3814748	[M+NH4]+	474.4153003
DG(25:0)	C28H54O5	470.3971248	[M+Na]+	493.3863455
DG(25:0)	C28H54O5	470.3971248	[M+NH4]+	488.4309504
DG(26:0)	C29H56O5	484.4127749	[M+Na]+	507.4019956
DG(26:0)	C29H56O5	484.4127749	[M+NH4]+	502.4466005
DG(27:0)	C30H58O5	498.428425	[M+Na]+	521.4176457
DG(27:0)	C30H58O5	498.428425	[M+NH4]+	516.4622505
DG(28:0)	C31H60O5	512.444075	[M+Na]+	535.4332957
DG(28:0)	C31H60O5	512.444075	[M+NH4]+	530.4779006
DG(28:1)	C31H58O5	510.428425	[M+Na]+	533.4176457
DG(28:1)	C31H58O5	510.428425	[M+NH4]+	528.4622505
DG(29:0)	C32H62O5	526.4597251	[M+Na]+	549.4489458
DG(29:0)	C32H62O5	526.4597251	[M+NH4]+	544.4935506
DG(29:1)	C32H60O5	524.444075	[M+Na]+	547.4332957
DG(29:1)	C32H60O5	524.444075	[M+NH4]+	542.4779006
DG(30:0)	C33H64O5	540.4753752	[M+Na]+	563.4645959
DG(30:0)	C33H64O5	540.4753752	[M+NH4]+	558.5092007
DG(30:1)	C33H62O5	538.4597251	[M+Na]+	561.4489458
DG(30:1)	C33H62O5	538.4597251	[M+NH4]+	556.4935506
DG(30:2)	C33H60O5	536.444075	[M+Na]+	559.4332957
DG(30:2)	C33H60O5	536.444075	[M+NH4]+	554.4779006
DG(30:3)	C33H58O5	534.428425	[M+Na]+	557.4176457
DG(30:3)	C33H58O5	534.428425	[M+NH4]+	552.4622505
DG(30:4)	C33H56O5	532.4127749	[M+Na]+	555.4019956
DG(30:4)	C33H56O5	532.4127749	[M+NH4]+	550.4466005
DG(31:0)	C34H66O5	554.4910252	[M+Na]+	577.4802459
DG(31:0)	C34H66O5	554.4910252	[M+NH4]+	572.5248508
DG(31:1)	C34H64O5	552.4753752	[M+Na]+	575.4645959
DG(31:1)	C34H64O5	552.4753752	[M+NH4]+	570.5092007
DG(31:2)	C34H62O5	550.4597251	[M+Na]+	573.4489458
DG(31:2)	C34H62O5	550.4597251	[M+NH4]+	568.4935506
DG(31:3)	C34H60O5	548.444075	[M+Na]+	571.4332957
DG(31:3)	C34H60O5	548.444075	[M+NH4]+	566.4779006
DG(31:4)	C34H58O5	546.428425	[M+Na]+	569.4176457
DG(31:4)	C34H58O5	546.428425	[M+NH4]+	564.4622505
DG(32:0)	C35H68O5	568.5066753	[M+Na]+	591.495896
DG(32:0)	C35H68O5	568.5066753	[M+NH4]+	586.5405008
DG(32:1)	C35H66O5	566.4910252	[M+Na]+	589.4802459
DG(32:1)	C35H66O5	566.4910252	[M+NH4]+	584.5248508
DG(32:2)	C35H64O5	564.4753752	[M+Na]+	587.4645959
DG(32:2)	C35H64O5	564.4753752	[M+NH4]+	582.5092007
DG(32:3)	C35H62O5	562.4597251	[M+Na]+	585.4489458
DG(32:3)	C35H62O5	562.4597251	[M+NH4]+	580.4935506
DG(32:4)	C35H60O5	560.444075	[M+Na]+	583.4332957
DG(32:4)	C35H60O5	560.444075	[M+NH4]+	578.4779006
DG(32:5)	C35H58O5	558.428425	[M+Na]+	581.4176457
DG(32:5)	C35H58O5	558.428425	[M+NH4]+	576.4622505
DG(33:0)	C36H70O5	582.5223254	[M+Na]+	605.5115461
DG(33:0)	C36H70O5	582.5223254	[M+NH4]+	600.5561509
DG(33:1)	C36H68O5	580.5066753	[M+Na]+	603.495896
DG(33:1)	C36H68O5	580.5066753	[M+NH4]+	598.5405008
DG(33:2)	C36H66O5	578.4910252	[M+Na]+	601.4802459
DG(33:2)	C36H66O5	578.4910252	[M+NH4]+	596.5248508
DG(33:3)	C36H64O5	576.4753752	[M+Na]+	599.4645959
DG(33:3)	C36H64O5	576.4753752	[M+NH4]+	594.5092007
DG(33:4)	C36H62O5	574.4597251	[M+Na]+	597.4489458
DG(33:4)	C36H62O5	574.4597251	[M+NH4]+	592.4935506
DG(33:5)	C36H60O5	572.444075	[M+Na]+	595.4332957
DG(33:5)	C36H60O5	572.444075	[M+NH4]+	590.4779006
DG(34:0)	C37H72O5	596.5379754	[M+Na]+	619.5271961
DG(34:0)	C37H72O5	596.5379754	[M+NH4]+	614.571801
DG(34:1)	C37H70O5	594.5223254	[M+Na]+	617.5115461
DG(34:1)	C37H70O5	594.5223254	[M+NH4]+	612.5561509
DG(34:2)	C37H68O5	592.5066753	[M+Na]+	615.495896
DG(34:2)	C37H68O5	592.5066753	[M+NH4]+	610.5405008
DG(34:3)	C37H66O5	590.4910252	[M+Na]+	613.4802459
DG(34:3)	C37H66O5	590.4910252	[M+NH4]+	608.5248508
DG(34:4)	C37H64O5	588.4753752	[M+Na]+	611.4645959
DG(34:4)	C37H64O5	588.4753752	[M+NH4]+	606.5092007
DG(34:5)	C37H62O5	586.4597251	[M+Na]+	609.4489458
DG(34:5)	C37H62O5	586.4597251	[M+NH4]+	604.4935506
DG(35:0)	C38H74O5	610.5536255	[M+Na]+	633.5428462
DG(35:0)	C38H74O5	610.5536255	[M+NH4]+	628.587451
DG(35:1)	C38H72O5	608.5379754	[M+Na]+	631.5271961
DG(35:1)	C38H72O5	608.5379754	[M+NH4]+	626.571801
DG(35:2)	C38H70O5	606.5223254	[M+Na]+	629.5115461
DG(35:2)	C38H70O5	606.5223254	[M+NH4]+	624.5561509
DG(35:3)	C38H68O5	604.5066753	[M+Na]+	627.495896
DG(35:3)	C38H68O5	604.5066753	[M+NH4]+	622.5405008
DG(35:4)	C38H66O5	602.4910252	[M+Na]+	625.4802459
DG(35:4)	C38H66O5	602.4910252	[M+NH4]+	620.5248508
DG(35:5)	C38H64O5	600.4753752	[M+Na]+	623.4645959
DG(35:5)	C38H64O5	600.4753752	[M+NH4]+	618.5092007
DG(36:0)	C39H76O5	624.5692755	[M+Na]+	647.5584962
DG(36:0)	C39H76O5	624.5692755	[M+NH4]+	642.6031011
DG(36:1)	C39H74O5	622.5536255	[M+Na]+	645.5428462
DG(36:1)	C39H74O5	622.5536255	[M+NH4]+	640.587451
DG(36:2)	C39H72O5	620.5379754	[M+Na]+	643.5271961
DG(36:2)	C39H72O5	620.5379754	[M+NH4]+	638.571801
DG(36:3)	C39H70O5	618.5223254	[M+Na]+	641.5115461
DG(36:3)	C39H70O5	618.5223254	[M+NH4]+	636.5561509
DG(36:4)	C39H68O5	616.5066753	[M+Na]+	639.495896
DG(36:4)	C39H68O5	616.5066753	[M+NH4]+	634.5405008
DG(36:5)	C39H66O5	614.4910252	[M+Na]+	637.4802459
DG(36:5)	C39H66O5	614.4910252	[M+NH4]+	632.5248508
DG(36:6)	C39H64O5	612.4753752	[M+Na]+	635.4645959
DG(36:6)	C39H64O5	612.4753752	[M+NH4]+	630.5092007
DG(36:7)	C39H62O5	610.4597251	[M+Na]+	633.4489458
DG(36:7)	C39H62O5	610.4597251	[M+NH4]+	628.4935506
DG(36:8)	C39H60O5	608.444075	[M+Na]+	631.4332957
DG(36:8)	C39H60O5	608.444075	[M+NH4]+	626.4779006
DG(37:0)	C40H78O5	638.5849256	[M+Na]+	661.5741463
DG(37:0)	C40H78O5	638.5849256	[M+NH4]+	656.6187512
DG(37:1)	C40H76O5	636.5692755	[M+Na]+	659.5584962
DG(37:1)	C40H76O5	636.5692755	[M+NH4]+	654.6031011
DG(37:2)	C40H74O5	634.5536255	[M+Na]+	657.5428462
DG(37:2)	C40H74O5	634.5536255	[M+NH4]+	652.587451
DG(37:3)	C40H72O5	632.5379754	[M+Na]+	655.5271961
DG(37:3)	C40H72O5	632.5379754	[M+NH4]+	650.571801
DG(37:4)	C40H70O5	630.5223254	[M+Na]+	653.5115461
DG(37:4)	C40H70O5	630.5223254	[M+NH4]+	648.5561509
DG(37:5)	C40H68O5	628.5066753	[M+Na]+	651.495896
DG(37:5)	C40H68O5	628.5066753	[M+NH4]+	646.5405008
DG(37:6)	C40H66O5	626.4910252	[M+Na]+	649.4802459
DG(37:6)	C40H66O5	626.4910252	[M+NH4]+	644.5248508
DG(38:0)	C41H80O5	652.6005757	[M+Na]+	675.5897964
